id,year_birth,education,marital_status,income,income_r$,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,age
988,1965,graduation,married,"R$ 81.168,00","8116800,00%",0,0,2014-07-05,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,60
7930,1969,master,single,"R$ 26.877,00","2687700,00%",0,0,,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,56
4587,1944,master,widow,"R$ 45.006,00","4500600,00%",0,0,,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,81
6682,1973,basic,married,"R$ 18.978,00","1897800,00%",1,0,2012-11-12,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52
6222,1967,graduation,married,"R$ 22.574,00","2257400,00%",2,1,,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,58
10299,1969,phd,single,"R$ 48.240,00","4824000,00%",0,0,2012-09-11,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,56
3083,1974,graduation,married,"R$ 45.837,00","4583700,00%",1,1,,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,51
8953,1965,master,single,"R$ 35.791,00","3579100,00%",2,1,2013-06-05,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,60
1503,1976,phd,together,"R$ 162.397,00","16239700,00%",1,1,2013-03-06,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0,49
8650,1978,graduation,widow,"R$ 54.162,00","5416200,00%",1,1,,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,47
10862,1960,master,married,"R$ 30.522,00","3052200,00%",0,1,,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,65
2782,1961,phd,married,"R$ 54.456,00","5445600,00%",0,1,2013-11-07,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,64
6941,1971,graduation,single,"R$ 31.632,00","3163200,00%",0,0,,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,54
10972,1949,graduation,widow,"R$ 72.298,00","7229800,00%",0,0,2014-10-03,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,76
10708,1978,2n cycle,single,"R$ 36.975,00","3697500,00%",1,0,,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,47
6583,1955,2n cycle,married,"R$ 72.635,00","7263500,00%",0,0,2013-03-06,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,70
3641,1976,graduation,married,"R$ 13.624,00","1362400,00%",1,0,,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,49
10156,1975,graduation,single,"R$ 84.196,00","8419600,00%",0,1,2013-03-06,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,50
4299,1960,graduation,together,"R$ 70.971,00","7097100,00%",0,1,,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,65
3469,1977,phd,divorced,"R$ 34.487,00","3448700,00%",1,1,2012-06-09,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,48
5063,1977,graduation,single,"R$ 28.769,00","2876900,00%",1,0,,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,48
10727,1970,phd,married,"R$ 69.084,00","6908400,00%",1,0,,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,55
9624,1958,phd,together,"R$ 65.488,00","6548800,00%",0,0,,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,67
5156,1970,2n cycle,married,"R$ 62.466,00","6246600,00%",0,1,,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,55
4376,1960,2n cycle,single,"R$ 32.218,00","3221800,00%",0,0,,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,65
8923,1973,graduation,single,"R$ 83.917,00","8391700,00%",0,0,,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,52
8461,1962,graduation,divorced,"R$ 46.102,00","4610200,00%",2,1,2014-10-03,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,63
6945,1952,graduation,single,"R$ 84.574,00","8457400,00%",0,0,2013-04-06,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,73
944,1962,graduation,married,"R$ 56.181,00","5618100,00%",0,1,2013-08-01,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,63
1907,1950,master,divorced,"R$ 63.120,00","6312000,00%",0,1,,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,75
701,1971,graduation,married,"R$ 73.691,00","7369100,00%",0,1,2013-06-11,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,54
3856,1960,graduation,together,"R$ 63.381,00","6338100,00%",0,1,2012-05-10,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,65
4149,1948,phd,together,"R$ 76.140,00","7614000,00%",0,0,,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,77
2131,1959,phd,divorced,"R$ 62.859,00","6285900,00%",0,1,,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,66
2942,1964,graduation,single,"R$ 45.906,00","4590600,00%",0,1,2013-07-05,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,61
1173,1947,master,together,"R$ 77.632,00","7763200,00%",0,0,2013-10-03,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,78
4381,1971,phd,married,"R$ 46.463,00","4646300,00%",1,1,,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,54
4611,1970,graduation,together,"R$ 105.471,00","10547100,00%",0,0,,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,55
3376,1970,master,divorced,"R$ 55.282,00","5528200,00%",1,0,,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,55
4679,1977,master,married,"R$ 78.710,00","7871000,00%",0,1,,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,48
10928,1958,graduation,together,"R$ 66.886,00","6688600,00%",0,1,,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,67
4248,1960,master,single,"R$ 98.777,00","9877700,00%",0,0,,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,65
6728,1985,graduation,together,"R$ 29.103,00","2910300,00%",1,0,,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,40
6661,1974,graduation,married,"R$ 67.445,00","6744500,00%",0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,51
4725,1950,phd,together,"R$ 50.616,00","5061600,00%",0,1,,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,75
3277,1955,graduation,divorced,"R$ 49.431,00","4943100,00%",0,1,2012-03-08,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,70
5555,1975,graduation,divorced,"R$ 153.924,00","15392400,00%",0,0,2014-07-02,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,50
2564,1953,graduation,together,"R$ 61.278,00","6127800,00%",0,1,2014-04-01,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,72
946,1958,2n cycle,together,"R$ 26.490,00","2649000,00%",0,0,,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,67
3867,1947,phd,together,"R$ 73.059,00","7305900,00%",0,1,,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,78
6940,1966,phd,single,"R$ 46.734,00","4673400,00%",1,2,,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,59
55,1963,graduation,together,"R$ 56.253,00","5625300,00%",0,1,2012-07-12,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,62
7093,1985,graduation,married,"R$ 19.986,00","1998600,00%",1,0,,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,40
5084,1975,graduation,widow,"R$ 58.330,00","5833000,00%",0,1,,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,50
1777,1980,basic,married,"R$ 25.965,00","2596500,00%",0,0,2012-07-09,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,45
8162,1956,master,together,"R$ 14.661,00","1466100,00%",0,0,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,69
10826,1959,graduation,married,"R$ 18.690,00","1869000,00%",0,0,,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,66
8754,1974,phd,together,"R$ 45.068,00","4506800,00%",0,1,,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51
1987,1987,basic,single,"R$ 21.063,00","2106300,00%",1,0,,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,38
11007,1968,phd,married,"R$ 29.187,00","2918700,00%",1,0,2013-09-05,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,57
7426,1971,2n cycle,married,"R$ 54.690,00","5469000,00%",1,1,2013-07-11,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,54
9153,1964,phd,married,"R$ 59.304,00","5930400,00%",0,1,,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,61
10379,1962,master,single,"R$ 59.247,00","5924700,00%",0,2,2013-08-11,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,63
9204,1970,graduation,widow,"R$ 66.731,00","6673100,00%",0,1,2012-12-09,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,55
3197,1980,graduation,married,"R$ 77.353,00","7735300,00%",0,1,,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,45
2920,1975,phd,single,"R$ 52.614,00","5261400,00%",0,1,2012-01-12,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,50
6961,1974,graduation,married,"R$ 26.751,00","2675100,00%",2,0,,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51
4673,1963,phd,married,"R$ 81.300,00","8130000,00%",0,1,,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,62
9937,1979,graduation,single,"R$ 70.337,00","7033700,00%",0,0,2014-02-01,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,46
8779,1985,2n cycle,married,"R$ 36.145,00","3614500,00%",1,0,,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,40
9596,1980,phd,single,"R$ 65.295,00","6529500,00%",0,0,,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,45
2891,1963,graduation,divorced,"R$ 68.118,00","6811800,00%",0,1,,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,62
4910,1967,graduation,divorced,"R$ 68.743,00","6874300,00%",0,0,,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,58
75,1982,2n cycle,together,"R$ 41.039,00","4103900,00%",0,0,,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,43
10120,1955,graduation,together,"R$ 38.946,00","3894600,00%",0,1,,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,70
6327,1967,graduation,together,"R$ 65.777,00","6577700,00%",0,0,,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,58
10142,1976,phd,divorced,"R$ 66.476,00","6647600,00%",0,1,2013-07-03,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,49
9826,1972,phd,single,"R$ 86.857,00","8685700,00%",0,0,2012-12-09,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,53
1501,1982,phd,married,"R$ 160.803,00","16080300,00%",0,0,2012-04-08,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,3,11,0,43
10767,1989,phd,together,"R$ 77.845,00","7784500,00%",0,0,,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,36
7279,1969,phd,together,"R$ 69.476,00","6947600,00%",0,0,,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,56
7230,1960,phd,divorced,"R$ 50.611,00","5061100,00%",0,1,2012-04-10,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,65
143,1970,graduation,single,"R$ 61.209,00","6120900,00%",0,0,,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,55
450,1958,master,together,"R$ 42.315,00","4231500,00%",0,1,2013-12-07,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0,67
9316,1952,basic,together,"R$ 13.084,00","1308400,00%",0,0,2013-02-11,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,73
6379,1949,master,widow,"R$ 47.570,00","4757000,00%",1,1,,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,76
9239,1961,master,married,"R$ 61.923,00","6192300,00%",0,2,,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,64
8315,1995,graduation,single,"R$ 34.824,00","3482400,00%",0,0,,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,30
2868,1949,phd,single,"R$ 26.518,00","2651800,00%",1,1,2013-08-04,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,76
10888,1961,graduation,single,"R$ 45.938,00","4593800,00%",0,0,2013-03-11,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,64
1277,1960,graduation,together,"R$ 78.468,00","7846800,00%",0,0,2014-09-04,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,65
9977,1973,graduation,divorced,"R$ 78.901,00","7890100,00%",0,1,,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,52
10196,1978,graduation,married,"R$ 71.427,00","7142700,00%",2,0,2014-12-03,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,47
6384,1978,graduation,divorced,"R$ 71.022,00","7102200,00%",0,1,2014-11-02,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,47
8029,1988,master,single,"R$ 90.247,00","9024700,00%",0,0,,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,37
968,1968,master,divorced,"R$ 41.335,00","4133500,00%",1,0,,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,57
6988,1986,graduation,married,"R$ 71.952,00","7195200,00%",1,0,2013-10-01,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,39
4472,1970,phd,divorced,"R$ 35.682,00","3568200,00%",1,0,,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,55
6991,1951,graduation,divorced,"R$ 43.185,00","4318500,00%",0,1,2013-10-04,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,74
3336,1948,phd,together,"R$ 66.375,00","6637500,00%",0,1,,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,77
4301,1971,master,married,"R$ 35.178,00","3517800,00%",1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,54
1940,1986,graduation,married,"R$ 25.252,00","2525200,00%",1,0,2013-12-07,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,39
1272,1965,master,single,"R$ 55.250,00","5525000,00%",0,1,,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,60
1388,1975,graduation,single,"R$ 33.249,00","3324900,00%",1,0,,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,50
1044,1953,graduation,together,"R$ 58.398,00","5839800,00%",0,0,,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,72
6969,1982,graduation,together,"R$ 50.272,00","5027200,00%",1,0,2013-07-08,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,43
10479,1975,phd,married,"R$ 76.618,00","7661800,00%",0,0,2012-07-12,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,50
3619,1960,2n cycle,divorced,"R$ 87.305,00","8730500,00%",0,0,,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,65
1715,1978,graduation,together,"R$ 25.851,00","2585100,00%",1,0,2013-11-02,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,47
10159,1970,graduation,divorced,"R$ 58.710,00","5871000,00%",0,1,,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,55
1463,1958,graduation,single,"R$ 45.160,00","4516000,00%",1,1,,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67
5114,1965,master,married,"R$ 74.806,00","7480600,00%",0,1,,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,60
4990,1954,graduation,married,"R$ 59.111,00","5911100,00%",0,0,2013-02-05,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,71
4329,1984,phd,married,"R$ 18.988,00","1898800,00%",1,0,,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,41
10936,1965,graduation,married,"R$ 72.190,00","7219000,00%",0,0,,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,60
4692,1976,graduation,married,"R$ 7.500,00","750000,00%",1,0,2012-01-08,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,49
7212,1966,graduation,married,"R$ 44.794,00","4479400,00%",0,1,2014-08-06,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59
6086,1955,graduation,married,"R$ 80.395,00","8039500,00%",0,0,,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,70
437,1976,master,divorced,"R$ 75.012,00","7501200,00%",0,0,,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,49
11171,1965,master,married,"R$ 56.962,00","5696200,00%",2,1,2013-11-10,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,60
11101,1991,graduation,together,"R$ 89.891,00","8989100,00%",0,0,,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,34
5329,1949,phd,divorced,"R$ 35.946,00","3594600,00%",1,1,,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,76
610,1953,phd,together,"R$ 53.593,00","5359300,00%",1,1,2012-07-08,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,72
9384,1978,graduation,married,"R$ 66.373,00","6637300,00%",1,1,2013-12-06,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,47
5956,1948,phd,divorced,"R$ 45.072,00","4507200,00%",1,2,,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,77
10430,1973,graduation,divorced,"R$ 89.694,00","8969400,00%",1,1,2013-09-10,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,52
7875,1949,graduation,married,"R$ 72.025,00","7202500,00%",0,0,,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,76
7072,1973,graduation,married,"R$ 67.432,00","6743200,00%",0,1,,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,52
6255,1952,master,together,"R$ 70.545,00","7054500,00%",0,1,2014-03-06,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,73
6516,1989,basic,married,"R$ 17.487,00","1748700,00%",1,0,,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,36
5564,1969,graduation,together,"R$ 62.882,00","6288200,00%",0,1,2012-09-08,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,56
5682,1953,phd,single,"R$ 64.108,00","6410800,00%",0,1,,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,72
7458,1956,master,together,"R$ 34.941,00","3494100,00%",1,1,2013-06-03,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,69
5237,1950,phd,single,"R$ 48.767,00","4876700,00%",1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,75
7761,1978,2n cycle,together,"R$ 38.702,00","3870200,00%",1,0,2013-01-08,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,47
5278,1964,graduation,married,"R$ 82.224,00","8222400,00%",0,0,,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,61
3560,1952,graduation,together,"R$ 83.844,00","8384400,00%",0,0,2013-12-05,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,73
7235,1975,2n cycle,married,"R$ 17.003,00","1700300,00%",1,0,2013-09-12,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,50
10548,1995,graduation,single,"R$ 71.163,00","7116300,00%",0,0,2014-09-03,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,30
2281,1970,graduation,single,"R$ 33.697,00","3369700,00%",1,0,,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,55
4073,1954,2n cycle,married,"R$ 63.564,00","6356400,00%",0,0,,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,71
6974,1972,phd,together,"R$ 83.443,00","8344300,00%",0,0,,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,53
7938,1958,phd,together,"R$ 51.518,00","5151800,00%",0,1,2013-03-10,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,67
7094,1975,graduation,widow,"R$ 58.330,00","5833000,00%",0,1,,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,50
3667,1969,graduation,married,"R$ 80.952,00","8095200,00%",0,0,,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,56
7723,1979,graduation,together,"R$ 75.507,00","7550700,00%",0,0,2014-02-05,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,46
3870,1978,2n cycle,together,"R$ 63.855,00","6385500,00%",0,0,2013-09-02,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,47
4012,1972,phd,together,"R$ 62.220,00","6222000,00%",0,1,2012-11-08,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,53
5909,1964,graduation,married,"R$ 58.512,00","5851200,00%",0,1,,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,61
10470,1979,master,married,"R$ 40.662,00","4066200,00%",1,0,,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,46
6488,1959,phd,married,"R$ 38.829,00","3882900,00%",0,1,2014-06-04,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,66
10270,1981,2n cycle,married,"R$ 35.523,00","3552300,00%",1,0,2013-03-10,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,44
6887,1967,graduation,single,"R$ 79.146,00","7914600,00%",1,1,,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,58
6406,1988,master,married,"R$ 78.285,00","7828500,00%",0,0,,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,37
7573,1978,phd,single,"R$ 31.626,00","3162600,00%",1,0,2013-10-05,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,47
4508,1952,graduation,single,"R$ 75.127,00","7512700,00%",0,0,,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,73
221,1955,graduation,married,"R$ 48.726,00","4872600,00%",0,1,,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,70
5331,1977,graduation,married,"R$ 74.985,00","7498500,00%",0,0,2012-11-09,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,48
1911,1987,graduation,together,"R$ 67.430,00","6743000,00%",0,0,2012-05-09,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,38
20,1965,2n cycle,married,"R$ 46.891,00","4689100,00%",0,1,2013-01-09,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,60
8786,1956,master,married,"R$ 62.058,00","6205800,00%",0,1,,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,69
10582,1979,graduation,married,"R$ 72.063,00","7206300,00%",0,1,2013-03-07,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,46
1915,1951,phd,married,"R$ 78.939,00","7893900,00%",0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,74
8897,1965,graduation,single,"R$ 42.720,00","4272000,00%",1,1,,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,60
2371,1972,graduation,married,"R$ 33.622,00","3362200,00%",1,1,,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,53
4303,1957,phd,together,"R$ 6.835,00","683500,00%",0,1,2012-08-12,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,68
6825,1953,graduation,together,"R$ 41.452,00","4145200,00%",1,1,2013-06-03,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,72
1072,1965,phd,single,"R$ 40.760,00","4076000,00%",0,1,,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,60
4964,1958,phd,together,"R$ 74.250,00","7425000,00%",0,0,,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,67
